time,games,steps,buffer,policy_loss,value_loss,positions_per_sec
1782376377,1053611,158462,500000,1.5009,0.7117,5595
1782376390,1054611,158610,500000,1.4940,0.7137,5546
1782376404,1055611,158762,500000,1.4880,0.7113,5620
1782376418,1056611,158912,500000,1.4903,0.7190,5638
1782376431,1057611,159060,500000,1.4803,0.7076,5623
1782376445,1058611,159209,500000,1.4858,0.7128,5597
1782376459,1059611,159359,500000,1.4902,0.7154,5537
1782376472,1060611,159506,500000,1.4953,0.7084,5599
1782376486,1061611,159654,500000,1.4862,0.7152,5513
1782376500,1062611,159805,500000,1.4904,0.7136,5536
1782376513,1063611,159952,500000,1.4831,0.7105,5550
1782376527,1064611,160098,500000,1.4805,0.7102,5608
1782376540,1065611,160243,500000,1.4895,0.7085,5557
1782376554,1066611,160391,500000,1.4783,0.7095,5556
1782376568,1067611,160540,500000,1.4921,0.7126,5568
1782376581,1068611,160683,500000,1.4835,0.7091,5507
1782376595,1069611,160832,500000,1.4906,0.7127,5567
1782376608,1070611,160979,500000,1.4824,0.7134,5523
1782376622,1071611,161125,500000,1.4801,0.7081,5516
1782376636,1072611,161274,500000,1.4859,0.7073,5567
1782376649,1073611,161426,500000,1.4806,0.7067,5562
1782376666,1074611,161574,500000,1.4947,0.7050,4601
1782376680,1075611,161725,500000,1.4887,0.7109,5431
1782376695,1076611,161877,500000,1.4781,0.7124,5395
1782376709,1077611,162029,500000,1.4808,0.7042,5404
1782376723,1078611,162178,500000,1.4786,0.7089,5391
1782376737,1079611,162326,500000,1.4825,0.7128,5366
1782376752,1080611,162474,500000,1.4842,0.7131,5331
1782376766,1081611,162625,500000,1.4769,0.7110,5345
1782376780,1082611,162772,500000,1.4783,0.7093,5365
1782376794,1083611,162923,500000,1.4691,0.7110,5372
1782376809,1084611,163074,500000,1.4791,0.7139,5433
1782376823,1085611,163223,500000,1.4847,0.7075,5335
1782376837,1086611,163371,500000,1.4737,0.7116,5371
1782376852,1087611,163524,500000,1.4785,0.7185,5372
1782376866,1088611,163673,500000,1.4768,0.7096,5383
1782376880,1089611,163820,500000,1.4783,0.7137,5409
1782376894,1090611,163970,500000,1.4841,0.7129,5439
1782376911,1091611,164117,500000,1.4676,0.7175,4430
1782376925,1092611,164266,500000,1.4831,0.7110,5579
1782376938,1093611,164414,500000,1.4730,0.7127,5624
1782376951,1094611,164562,500000,1.4700,0.7129,5633
1782376965,1095611,164708,500000,1.4842,0.7108,5524
1782376979,1096611,164859,500000,1.4826,0.7108,5585
1782376993,1097611,165008,500000,1.4778,0.7058,5561
1782377006,1098611,165157,500000,1.4820,0.7001,5538
1782377020,1099611,165309,500000,1.4847,0.7061,5602
1782377034,1100611,165452,500000,1.4863,0.7022,5484
1782377047,1101611,165598,500000,1.4906,0.7072,5482
1782377061,1102611,165745,500000,1.4818,0.7043,5527
1782377075,1103611,165892,500000,1.4901,0.7103,5483
1782377089,1104611,166046,500000,1.4771,0.7055,5618
1782377102,1105611,166194,500000,1.4897,0.7095,5552
1782377116,1106611,166339,500000,1.4948,0.7091,5512
1782377129,1107611,166487,500000,1.4911,0.7163,5522
1782377143,1108611,166634,500000,1.4906,0.7139,5567
1782377157,1109611,166784,500000,1.4865,0.7085,5496
1782377171,1110611,166931,500000,1.4846,0.7122,5531
1782377184,1111611,167076,500000,1.4907,0.7146,5481
1782377202,1112611,167228,500000,1.4857,0.7127,4385
1782377216,1113611,167379,500000,1.4991,0.7075,5417
1782377231,1114611,167534,500000,1.4870,0.7129,5449
1782377245,1115611,167687,500000,1.4947,0.7049,5505
1782377259,1116611,167839,500000,1.4962,0.7040,5517
1782377273,1117611,167990,500000,1.4931,0.6977,5460
1782377288,1118611,168144,500000,1.4926,0.7008,5489
1782377302,1119611,168299,500000,1.4930,0.7091,5476
1782377316,1120611,168454,500000,1.4912,0.7032,5492
1782377331,1121611,168604,500000,1.4918,0.7116,5466
1782377344,1122611,168752,500000,1.4896,0.7086,5458
1782377359,1123611,168906,500000,1.4975,0.7144,5480
1782377373,1124611,169057,500000,1.4859,0.7120,5447
1782377387,1125611,169207,500000,1.4920,0.7157,5441
1782377401,1126611,169359,500000,1.4871,0.7126,5507
1782377415,1127611,169508,500000,1.4877,0.7246,5444
1782377429,1128611,169656,500000,1.4919,0.7212,5435
1782377446,1129611,169805,500000,1.4952,0.7255,4543
1782377462,1130611,169958,500000,1.5027,0.7152,5025
1782377476,1131611,170108,500000,1.4966,0.7182,5447
1782377490,1132611,170257,500000,1.4925,0.7108,5415
1782377504,1133611,170409,500000,1.4984,0.7116,5404
1782377518,1134611,170558,500000,1.4846,0.7062,5392
1782377533,1135611,170711,500000,1.4980,0.7068,5411
1782377547,1136611,170859,500000,1.4920,0.7076,5373
1782377561,1137611,171012,500000,1.5025,0.6981,5440
1782377575,1138611,171161,500000,1.4946,0.7030,5359
1782377590,1139611,171314,500000,1.4829,0.6974,5434
1782377604,1140611,171467,500000,1.4945,0.6977,5419
1782377618,1141611,171616,500000,1.4956,0.7088,5386
1782377633,1142611,171768,500000,1.4912,0.7110,5435
1782377647,1143611,171923,500000,1.4925,0.7106,5444
1782377661,1144611,172069,500000,1.4753,0.7043,5303
1782377676,1145611,172221,500000,1.4819,0.7093,5414
1782377690,1146611,172372,500000,1.4868,0.7029,5363
1782377704,1147611,172522,500000,1.4934,0.6993,5461
1782377718,1148611,172671,500000,1.4893,0.7043,5409
1782377733,1149611,172822,500000,1.4888,0.7011,5386
1782377747,1150611,172972,500000,1.4777,0.7024,5372
1782377761,1151611,173124,500000,1.4983,0.7068,5439
1782377776,1152611,173276,500000,1.4956,0.7115,5372
1782377790,1153611,173421,500000,1.4905,0.7133,5385
1782377804,1154611,173570,500000,1.4839,0.7134,5390
1782377818,1155611,173722,500000,1.4868,0.7122,5311
1782377833,1156611,173870,500000,1.4848,0.7058,5124
1782377848,1157611,174018,500000,1.4866,0.7029,5329
1782377862,1158611,174169,500000,1.4833,0.7052,5400
1782377876,1159611,174320,500000,1.4910,0.7086,5423
1782377890,1160611,174470,500000,1.4852,0.7022,5416
1782377905,1161611,174624,500000,1.4828,0.7059,5491
1782377919,1162611,174772,500000,1.4911,0.7107,5359
1782377933,1163611,174923,500000,1.4849,0.7119,5447
1782377947,1164611,175076,500000,1.4846,0.7111,5364
1782377962,1165611,175227,500000,1.4784,0.7016,5383
1782377976,1166611,175377,500000,1.4889,0.7034,5358
1782377990,1167611,175527,500000,1.4838,0.7034,5402
1782378005,1168611,175679,500000,1.4892,0.7029,5374
1782378019,1169611,175830,500000,1.4932,0.7012,5389
1782378033,1170611,175979,500000,1.4937,0.6997,5352
1782378048,1171611,176126,500000,1.4938,0.7017,5337
1782378062,1172611,176275,500000,1.4777,0.7104,5396
1782378076,1173611,176423,500000,1.4866,0.7044,5365
1782378090,1174611,176571,500000,1.4752,0.7098,5443
1782378104,1175611,176719,500000,1.4798,0.7082,5417
1782378118,1176611,176871,500000,1.4940,0.7167,5470
1782378132,1177611,177020,500000,1.4849,0.7142,5375
1782378146,1178611,177170,500000,1.4886,0.7134,5468
1782378161,1179611,177320,500000,1.4822,0.7089,5371
1782378175,1180611,177469,500000,1.4799,0.7135,5378
1782378191,1181611,177618,500000,1.4882,0.7138,4604
1782378206,1182611,177769,500000,1.4872,0.7110,5391
1782378220,1183611,177920,500000,1.4797,0.7142,5373
1782378235,1184611,178073,500000,1.4855,0.7082,5366
1782378249,1185611,178223,500000,1.4805,0.7111,5394
1782378263,1186611,178372,500000,1.4895,0.7116,5373
1782378277,1187611,178518,500000,1.4771,0.7100,5314
1782378291,1188611,178668,500000,1.4810,0.7144,5372
1782378306,1189611,178818,500000,1.4831,0.7137,5365
1782378320,1190611,178967,500000,1.4737,0.7103,5338
1782378334,1191611,179118,500000,1.4805,0.7160,5415
1782378348,1192611,179267,500000,1.4832,0.7084,5354
1782378363,1193611,179418,500000,1.4831,0.7074,5420
1782378377,1194611,179568,500000,1.4754,0.7060,5338
1782378391,1195611,179715,500000,1.4802,0.7048,5344
1782378406,1196611,179868,500000,1.4864,0.7090,5364
1782378420,1197611,180015,500000,1.4864,0.7042,5345
1782378434,1198611,180164,500000,1.4771,0.7094,5382
1782378448,1199611,180316,500000,1.4819,0.7055,5440
1782378463,1200611,180467,500000,1.4859,0.7053,5325
1782378477,1201611,180623,500000,1.4816,0.7105,5442
1782378492,1202611,180771,500000,1.4765,0.7046,5352
1782378506,1203611,180918,500000,1.4689,0.7097,5331
1782378520,1204611,181065,500000,1.4880,0.7093,5294
1782378535,1205611,181221,500000,1.4816,0.7067,5451
1782378549,1206611,181373,500000,1.4719,0.7050,5241
1782378564,1207611,181523,500000,1.4729,0.7028,5325
1782378578,1208611,181669,500000,1.4700,0.7047,5311
1782378592,1209611,181817,500000,1.4758,0.7079,5409
1782378606,1210611,181969,500000,1.4765,0.7111,5482
1782378620,1211611,182118,500000,1.4698,0.7147,5293
1782378635,1212611,182272,500000,1.4712,0.7194,5447
1782378650,1213611,182423,500000,1.4780,0.7210,5271
1782378664,1214611,182569,500000,1.4689,0.7165,5335
1782378678,1215611,182718,500000,1.4803,0.7240,5404
1782378692,1216611,182870,500000,1.4827,0.7151,5355
1782378707,1217611,183021,500000,1.4720,0.7087,5399
1782378721,1218611,183170,500000,1.4762,0.7061,5367
1782378735,1219611,183321,500000,1.4765,0.7010,5386
1782378753,1220611,183468,500000,1.4782,0.7084,4158
1782378769,1221611,183620,500000,1.4847,0.7032,4851
1782378785,1222611,183768,500000,1.4783,0.7110,4806
1782378801,1223611,183918,500000,1.4868,0.7125,4777
1782378817,1224611,184067,500000,1.4762,0.7218,4857
1782378833,1225611,184221,500000,1.4773,0.7189,4917
1782378849,1226611,184374,500000,1.4647,0.7187,4874
1782378865,1227611,184530,500000,1.4685,0.7145,4957
1782378881,1228611,184680,500000,1.4635,0.7128,4720
1782378898,1229611,184834,500000,1.4758,0.7182,4859
1782378913,1230611,184986,500000,1.4789,0.7135,4938
1782378930,1231611,185137,500000,1.4741,0.7176,4706
1782378946,1232611,185293,500000,1.4707,0.7135,4978
1782378962,1233611,185449,500000,1.4694,0.7106,4990
1782378979,1234611,185594,500000,1.4625,0.7137,4231
1782378993,1235611,185740,500000,1.4682,0.7131,5546
1782379007,1236611,185892,500000,1.4651,0.7149,5587
1782379021,1237611,186044,500000,1.4664,0.7144,5554
1782379035,1238611,186198,500000,1.4760,0.7150,5573
1782379049,1239611,186349,500000,1.4730,0.7133,5521
1782379063,1240611,186499,500000,1.4754,0.7152,5571
1782379077,1241611,186648,500000,1.4794,0.7071,5482
1782379091,1242611,186798,500000,1.4770,0.7101,5506
1782379105,1243611,186947,500000,1.4690,0.7109,5457
1782379118,1244611,187096,500000,1.4760,0.7138,5532
1782379133,1245611,187248,500000,1.4792,0.7176,5497
1782379147,1246611,187399,500000,1.4859,0.7146,5447
1782379161,1247611,187548,500000,1.4776,0.7188,5414
1782379175,1248611,187700,500000,1.4786,0.7130,5441
1782379189,1249611,187851,500000,1.4836,0.7213,5466
1782379203,1250611,188003,500000,1.4731,0.7170,5438
1782379221,1251611,188153,500000,1.4787,0.7190,4421
1782379234,1252611,188301,500000,1.4770,0.7152,5644
1782379248,1253611,188455,500000,1.4795,0.7104,5638
1782379262,1254611,188607,500000,1.4843,0.7060,5673
1782379276,1255611,188759,500000,1.4722,0.7031,5606
1782379289,1256611,188910,500000,1.4695,0.7057,5668
1782379303,1257611,189063,500000,1.4724,0.7063,5629
1782379317,1258611,189212,500000,1.4818,0.7037,5616
1782379330,1259611,189357,500000,1.4736,0.7085,5634
1782379344,1260611,189507,500000,1.4697,0.7151,5624
1782379357,1261611,189657,500000,1.4725,0.7104,5646
1782379371,1262611,189805,500000,1.4765,0.7049,5557
1782379384,1263611,189953,500000,1.4819,0.7077,5569
1782379398,1264611,190104,500000,1.4884,0.7135,5546
1782379412,1265611,190255,500000,1.4817,0.7108,5594
1782379426,1266611,190402,500000,1.4761,0.7162,5574
1782379439,1267611,190551,500000,1.4754,0.7158,5566
1782379453,1268611,190701,500000,1.4737,0.7172,5625
1782379467,1269611,190850,500000,1.4623,0.7188,5496
1782379481,1270611,191003,500000,1.4714,0.7210,5675
1782379495,1271611,191152,500000,1.4651,0.7184,5570
1782379508,1272611,191302,500000,1.4734,0.7130,5604
1782379522,1273611,191451,500000,1.4745,0.7112,5637
1782379540,1274611,191603,500000,1.4771,0.7134,4400
1782379554,1275611,191754,500000,1.4723,0.7088,5534
1782379568,1276611,191906,500000,1.4755,0.7086,5549
1782379581,1277611,192056,500000,1.4709,0.7137,5554
1782379596,1278611,192208,500000,1.4772,0.7131,5521
1782379610,1279611,192362,500000,1.4709,0.7167,5558
1782379624,1280611,192515,500000,1.4762,0.7105,5530
1782379638,1281611,192668,500000,1.4771,0.7104,5489
1782379652,1282611,192820,500000,1.4692,0.7094,5495
1782379666,1283611,192970,500000,1.4691,0.7109,5545
1782379680,1284611,193120,500000,1.4735,0.7170,5468
1782379695,1285611,193272,500000,1.4817,0.7136,5439
1782379709,1286611,193423,500000,1.4696,0.7189,5559
1782379723,1287611,193577,500000,1.4750,0.7181,5498
1782379737,1288611,193731,500000,1.4726,0.7122,5466
1782379751,1289611,193881,500000,1.4730,0.7148,5494
1782379765,1290611,194032,500000,1.4673,0.7205,5532
1782379779,1291611,194183,500000,1.4647,0.7161,5552
1782379793,1292611,194333,500000,1.4660,0.7212,5502
1782379811,1293611,194485,500000,1.4711,0.7291,4377
1782379825,1294611,194633,500000,1.4708,0.7249,5521
1782379838,1295611,194780,500000,1.4857,0.7251,5465
1782379852,1296611,194926,500000,1.4737,0.7220,5515
1782379866,1297611,195074,500000,1.4707,0.7240,5522
1782379879,1298611,195221,500000,1.4821,0.7248,5485
1782379893,1299611,195371,500000,1.4805,0.7189,5510
1782379907,1300611,195519,500000,1.4770,0.7166,5492
1782379921,1301611,195668,500000,1.4789,0.7172,5501
1782379935,1302611,195818,500000,1.4788,0.7142,5460
1782379949,1303611,195965,500000,1.4764,0.7190,5442
1782379963,1304611,196112,500000,1.4764,0.7213,5529
1782379977,1305611,196264,500000,1.4805,0.7180,5542
1782379991,1306611,196417,500000,1.4719,0.7192,5521
1782380005,1307611,196566,500000,1.4616,0.7125,5516
1782380018,1308611,196712,500000,1.4815,0.7179,5490
1782380032,1309611,196859,500000,1.4666,0.7208,5500
1782380046,1310611,197009,500000,1.4754,0.7204,5575
1782380060,1311611,197158,500000,1.4701,0.7193,5454
1782380076,1312611,197306,500000,1.4627,0.7238,4535
1782380090,1313611,197456,500000,1.4710,0.7190,5586
1782380104,1314611,197603,500000,1.4742,0.7230,5535
1782380118,1315611,197752,500000,1.4657,0.7092,5547
1782380131,1316611,197897,500000,1.4694,0.7136,5490
1782380145,1317611,198045,500000,1.4809,0.7104,5532
1782380159,1318611,198192,500000,1.4754,0.7140,5497
1782380172,1319611,198337,500000,1.4877,0.7112,5510
1782380186,1320611,198487,500000,1.4801,0.7099,5527
1782380199,1321611,198632,500000,1.4847,0.7122,5483
1782380213,1322611,198779,500000,1.4862,0.7117,5502
1782380227,1323611,198927,500000,1.4746,0.7125,5476
1782380241,1324611,199077,500000,1.4849,0.7120,5528
1782380255,1325611,199227,500000,1.4778,0.7066,5489
1782380268,1326611,199374,500000,1.4856,0.7004,5532
1782380282,1327611,199524,500000,1.4825,0.7130,5596
1782380296,1328611,199672,500000,1.4782,0.7068,5524
1782380310,1329611,199820,500000,1.4810,0.7107,5595
1782380323,1330611,199966,500000,1.4781,0.7052,5511
1782380337,1331611,200113,500000,1.4722,0.7048,5501
1782380353,1332611,200264,500000,1.4803,0.7044,4621
1782380368,1333611,200415,500000,1.4633,0.7088,5429
1782380382,1334611,200566,500000,1.4696,0.7091,5523
1782380396,1335611,200718,500000,1.4601,0.7113,5538
1782380410,1336611,200873,500000,1.4647,0.7015,5473
1782380424,1337611,201024,500000,1.4691,0.7035,5465
1782380439,1338611,201175,500000,1.4613,0.7058,5456
1782380453,1339611,201327,500000,1.4593,0.7053,5434
1782380467,1340611,201478,500000,1.4583,0.7086,5480
1782380481,1341611,201629,500000,1.4618,0.7026,5416
1782380496,1342611,201781,500000,1.4647,0.7041,5461
1782380510,1343611,201932,500000,1.4607,0.7010,5509
1782380524,1344611,202085,500000,1.4627,0.7009,5523
1782380538,1345611,202237,500000,1.4656,0.7017,5485
1782380552,1346611,202389,500000,1.4645,0.7022,5485
1782380566,1347611,202538,500000,1.4591,0.7094,5482
1782380580,1348611,202688,500000,1.4648,0.7122,5489
1782380594,1349611,202839,500000,1.4649,0.7167,5418
1782380614,1350611,202994,500000,1.4659,0.7131,3987
1782380630,1351611,203150,500000,1.4654,0.7118,4933
1782380646,1352611,203302,500000,1.4587,0.7123,4861
1782380662,1353611,203457,500000,1.4605,0.7187,4902
1782380678,1354611,203609,500000,1.4618,0.7132,4913
1782380694,1355611,203760,500000,1.4590,0.7107,4857
1782380710,1356611,203912,500000,1.4638,0.7170,4936
1782380728,1357611,204063,500000,1.4579,0.7196,4228
1782380742,1358611,204211,500000,1.4544,0.7180,5549
1782380756,1359611,204356,500000,1.4664,0.7164,5499
1782380769,1360611,204506,500000,1.4716,0.7148,5568
1782380783,1361611,204657,500000,1.4760,0.7182,5499
1782380797,1362611,204804,500000,1.4781,0.7132,5468
1782380811,1363611,204953,500000,1.4839,0.7105,5462
1782380825,1364611,205103,500000,1.4809,0.7081,5489
1782380840,1365611,205256,500000,1.4735,0.7057,5451
1782380854,1366611,205407,500000,1.4809,0.7044,5425
1782380868,1367611,205557,500000,1.4690,0.7092,5443
1782380882,1368611,205706,500000,1.4692,0.7076,5453
1782380896,1369611,205857,500000,1.4656,0.7155,5420
1782380910,1370611,206004,500000,1.4615,0.7144,5444
1782380924,1371611,206155,500000,1.4676,0.7098,5449
1782380938,1372611,206305,500000,1.4703,0.7141,5488
1782380958,1373611,206458,500000,1.4769,0.7199,3962
1782380973,1374611,206612,500000,1.4662,0.7153,5175
1782380988,1375611,206765,500000,1.4697,0.7172,5198
1782381003,1376611,206915,500000,1.4701,0.7129,5090
1782381018,1377611,207065,500000,1.4638,0.7105,5104
1782381033,1378611,207213,500000,1.4636,0.7239,5092
1782381048,1379611,207365,500000,1.4702,0.7209,5145
1782381064,1380611,207520,500000,1.4717,0.7274,5104
1782381079,1381611,207673,500000,1.4679,0.7270,5125
1782381098,1382611,207832,500000,1.4650,0.7247,4380
1782381112,1383611,207983,500000,1.4643,0.7293,5504
1782381126,1384611,208134,500000,1.4608,0.7253,5537
1782381140,1385611,208285,500000,1.4790,0.7204,5524
1782381154,1386611,208437,500000,1.4700,0.7209,5486
1782381168,1387611,208590,500000,1.4688,0.7146,5481
1782381182,1388611,208740,500000,1.4684,0.7161,5543
1782381196,1389611,208890,500000,1.4671,0.7176,5493
1782381210,1390611,209043,500000,1.4642,0.7133,5515
1782381224,1391611,209192,500000,1.4788,0.7102,5451
1782381238,1392611,209344,500000,1.4716,0.7135,5507
1782381252,1393611,209493,500000,1.4651,0.7070,5543
1782381266,1394611,209647,500000,1.4695,0.7102,5474
1782381281,1395611,209799,500000,1.4784,0.7132,5431
1782381294,1396611,209946,500000,1.4833,0.7173,5463
1782381309,1397611,210101,500000,1.4698,0.7161,5494
1782381323,1398611,210254,500000,1.4754,0.7125,5484
1782381340,1399611,210405,500000,1.4616,0.7154,4537
1782381354,1400611,210555,500000,1.4618,0.7213,5470
1782381368,1401611,210704,500000,1.4765,0.7187,5470
1782381382,1402611,210853,500000,1.4704,0.7187,5471
1782381396,1403611,211003,500000,1.4741,0.7107,5380
1782381410,1404611,211152,500000,1.4630,0.7117,5472
1782381424,1405611,211300,500000,1.4777,0.7149,5425
1782381438,1406611,211449,500000,1.4684,0.7092,5494
1782381452,1407611,211601,500000,1.4735,0.7132,5435
1782381466,1408611,211746,500000,1.4732,0.7156,5384
1782381480,1409611,211894,500000,1.4726,0.7149,5494
1782381494,1410611,212045,500000,1.4704,0.7204,5472
1782381508,1411611,212199,500000,1.4686,0.7187,5457
1782381522,1412611,212346,500000,1.4733,0.7191,5353
1782381536,1413611,212496,500000,1.4713,0.7181,5458
1782381551,1414611,212647,500000,1.4616,0.7159,5430
1782381565,1415611,212797,500000,1.4646,0.7263,5435
1782381583,1416611,212950,500000,1.4674,0.7210,4419
1782381596,1417611,213098,500000,1.4675,0.7130,5533
1782381610,1418611,213248,500000,1.4764,0.7162,5497
1782381624,1419611,213399,500000,1.4800,0.7113,5454
1782381638,1420611,213547,500000,1.4629,0.7135,5569
1782381652,1421611,213698,500000,1.4721,0.7126,5562
1782381666,1422611,213850,500000,1.4741,0.7115,5516
1782381680,1423611,214000,500000,1.4770,0.7119,5513
1782381694,1424611,214154,500000,1.4766,0.7154,5535
1782381708,1425611,214302,500000,1.4722,0.7111,5484
1782381722,1426611,214451,500000,1.4750,0.7151,5511
1782381736,1427611,214601,500000,1.4678,0.7203,5559
1782381750,1428611,214754,500000,1.4791,0.7169,5514
1782381764,1429611,214905,500000,1.4724,0.7113,5464
1782381778,1430611,215053,500000,1.4692,0.7121,5478
1782381792,1431611,215202,500000,1.4770,0.7112,5514
1782381805,1432611,215348,500000,1.4700,0.7107,5497
1782381819,1433611,215500,500000,1.4625,0.7090,5519
1782381833,1434611,215650,500000,1.4708,0.7174,5544
1782381851,1435611,215803,500000,1.4585,0.7126,4448
1782381865,1436611,215955,500000,1.4621,0.7185,5483
1782381879,1437611,216108,500000,1.4650,0.7152,5558
1782381893,1438611,216262,500000,1.4545,0.7191,5547
1782381908,1439611,216417,500000,1.4565,0.7139,5574
1782381922,1440611,216569,500000,1.4612,0.7092,5561
1782381936,1441611,216721,500000,1.4567,0.7117,5550
1782381950,1442611,216877,500000,1.4598,0.7119,5567
1782381964,1443611,217028,500000,1.4590,0.7194,5482
1782381978,1444611,217179,500000,1.4595,0.7203,5527
1782381992,1445611,217332,500000,1.4580,0.7202,5543
1782382007,1446611,217490,500000,1.4595,0.7231,5495
1782382021,1447611,217643,500000,1.4635,0.7127,5527
1782382036,1448611,217796,500000,1.4512,0.7120,5493
1782382050,1449611,217952,500000,1.4723,0.7082,5460
1782382064,1450611,218106,500000,1.4565,0.7102,5515
1782382079,1451611,218259,500000,1.4578,0.7047,5552
1782382093,1452611,218415,500000,1.4632,0.7061,5538
1782382107,1453611,218566,500000,1.4643,0.7138,5537
1782382121,1454611,218725,500000,1.4701,0.7132,5579
1782382139,1455611,218878,500000,1.4704,0.7122,4425
1782382153,1456611,219029,500000,1.4666,0.7132,5423
1782382167,1457611,219178,500000,1.4553,0.7106,5463
1782382182,1458611,219329,500000,1.4703,0.7109,5466
1782382196,1459611,219483,500000,1.4552,0.7072,5541
1782382210,1460611,219639,500000,1.4702,0.7036,5511
1782382224,1461611,219791,500000,1.4705,0.7069,5489
1782382238,1462611,219938,500000,1.4663,0.7057,5409
1782382253,1463611,220090,500000,1.4789,0.7009,5510
1782382267,1464611,220241,500000,1.4599,0.7049,5463
1782382281,1465611,220391,500000,1.4704,0.7113,5445
1782382295,1466611,220541,500000,1.4678,0.7095,5492
1782382309,1467611,220692,500000,1.4736,0.7110,5446
1782382323,1468611,220841,500000,1.4719,0.7007,5459
1782382337,1469611,220990,500000,1.4703,0.7098,5442
1782382351,1470611,221143,500000,1.4697,0.7084,5443
1782382365,1471611,221293,500000,1.4648,0.7069,5477
1782382383,1472611,221444,500000,1.4640,0.7075,4378
1782382397,1473611,221593,500000,1.4623,0.7180,5437
1782382411,1474611,221740,500000,1.4754,0.7119,5473
1782382425,1475611,221892,500000,1.4698,0.7135,5480
1782382439,1476611,222043,500000,1.4695,0.7223,5452
1782382453,1477611,222196,500000,1.4691,0.7217,5467
1782382468,1478611,222351,500000,1.4713,0.7201,5465
1782382482,1479611,222503,500000,1.4727,0.7181,5438
1782382497,1480611,222657,500000,1.4706,0.7192,5428
1782382511,1481611,222808,500000,1.4810,0.7110,5440
1782382525,1482611,222961,500000,1.4734,0.7194,5480
1782382540,1483611,223113,500000,1.4727,0.7111,5439
1782382554,1484611,223270,500000,1.4838,0.7065,5496
1782382569,1485611,223422,500000,1.4755,0.7094,5458
1782382583,1486611,223574,500000,1.4692,0.7132,5460
1782382597,1487611,223727,500000,1.4659,0.7159,5477
1782382611,1488611,223878,500000,1.4724,0.7165,5356
1782382629,1489611,224027,500000,1.4788,0.7204,4437
1782382642,1490611,224177,500000,1.4796,0.7182,5616
1782382656,1491611,224327,500000,1.4791,0.7168,5654
1782382670,1492611,224479,500000,1.4688,0.7211,5620
1782382683,1493611,224625,500000,1.4736,0.7180,5609
1782382697,1494611,224774,500000,1.4683,0.7151,5541
1782382710,1495611,224920,500000,1.4674,0.7130,5656
1782382724,1496611,225072,500000,1.4584,0.7186,5646
1782382737,1497611,225222,500000,1.4673,0.7197,5609
1782382751,1498611,225372,500000,1.4603,0.7151,5560
1782382765,1499611,225525,500000,1.4664,0.7156,5553
1782382779,1500611,225675,500000,1.4640,0.7120,5552
1782382793,1501611,225831,500000,1.4706,0.7147,5735
1782382807,1502611,225986,500000,1.4734,0.7129,5689
1782382821,1503611,226139,500000,1.4625,0.7066,5633
1782382835,1504611,226294,500000,1.4599,0.6995,5645
1782382849,1505611,226446,500000,1.4584,0.7068,5611
1782382863,1506611,226600,500000,1.4582,0.7026,5659
1782382876,1507611,226751,500000,1.4512,0.7088,5665
1782382890,1508611,226901,500000,1.4526,0.7101,5672
1782382904,1509611,227055,500000,1.4562,0.7081,5643
1782382918,1510611,227208,500000,1.4530,0.7046,5715
1782382931,1511611,227358,500000,1.4523,0.7118,5694
1782382945,1512611,227510,500000,1.4559,0.7030,5688
1782382959,1513611,227663,500000,1.4556,0.7054,5723
1782382972,1514611,227815,500000,1.4592,0.7163,5710
1782382986,1515611,227968,500000,1.4633,0.7148,5681
1782383000,1516611,228120,500000,1.4623,0.7112,5691
1782383014,1517611,228275,500000,1.4702,0.7162,5704
1782383031,1518611,228426,500000,1.4675,0.7163,4446
1782383045,1519611,228579,500000,1.4739,0.7161,5416
1782383060,1520611,228731,500000,1.4607,0.7170,5335
1782383075,1521611,228883,500000,1.4628,0.7221,5381
1782383089,1522611,229034,500000,1.4730,0.7145,5435
1782383103,1523611,229183,500000,1.4782,0.7192,5431
1782383117,1524611,229333,500000,1.4823,0.7210,5452
1782383131,1525611,229483,500000,1.4865,0.7183,5429
1782383145,1526611,229636,500000,1.4865,0.7209,5559
1782383159,1527611,229788,500000,1.4824,0.7218,5482
1782383174,1528611,229941,500000,1.4842,0.7258,5508
1782383188,1529611,230091,500000,1.4917,0.7258,5498
1782383202,1530611,230246,500000,1.4864,0.7267,5447
1782383216,1531611,230394,500000,1.4929,0.7281,5403
1782383230,1532611,230545,500000,1.4880,0.7250,5443
1782383245,1533611,230696,500000,1.4776,0.7290,5451
1782383259,1534611,230847,500000,1.4865,0.7281,5398
1782383279,1535611,231001,500000,1.4858,0.7344,4003
1782383293,1536611,231151,500000,1.4765,0.7269,5505
1782383307,1537611,231302,500000,1.4819,0.7319,5480
1782383321,1538611,231451,500000,1.4822,0.7198,5501
1782383335,1539611,231607,500000,1.4661,0.7221,5461
1782383350,1540611,231761,500000,1.4729,0.7249,5157
1782383365,1541611,231910,500000,1.4620,0.7195,5218
1782383379,1542611,232061,500000,1.4574,0.7201,5445
1782383393,1543611,232212,500000,1.4677,0.7226,5534
1782383407,1544611,232365,500000,1.4619,0.7189,5497
1782383421,1545611,232515,500000,1.4586,0.7095,5530
1782383435,1546611,232663,500000,1.4731,0.7140,5466
1782383449,1547611,232813,500000,1.4656,0.7158,5503
1782383463,1548611,232964,500000,1.4719,0.7130,5521
1782383477,1549611,233115,500000,1.4694,0.7144,5538
1782383491,1550611,233262,500000,1.4639,0.7153,5467
